Site number,Year,Name,lettercode,numbercode,family,class,order,genspp,Annual mean counts
6,2006,Harpalus sp.,CAHAR,1025530,55,1,2,30,1
6,2006,Hemiptera,INHE,1750000,0,1,75,0,11
6,2006,Hymenoptera,INHY,1110000,0,1,11,0,2
6,2006,Insecta,IN,1000000,0,1,0,0,1
6,2006,Lasius sp.,FOLAS,1111310,13,1,11,10,6
6,2006,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,5
6,2006,Lobometopon fusiformis,TELOBFUS,1024653,46,1,2,53,3
6,2006,Metoponium sp.,TEMET,1024644,46,1,2,44,1
6,2006,Pasimachus elongatus,CAPASELA,1025531,55,1,2,31,1
6,2006,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,16
6,2006,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,2
6,2006,Scarabaeidae,INCOSCA,1020400,4,1,2,0,1
6,2006,Solenopsis sp.,FOSOL,1111305,13,1,11,5,5
6,2006,Solifugae,ARSOL,5040000,0,5,4,0,1
6,2006,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,1
6,2006,.,NOCAP,0,0,0,0,0,0
6,2006,.,.,.,.,.,.,.,0
6,2007,Acari,ARACA,5020000,0,5,2,0,1
6,2007,Araneae,ARARA,5010000,0,5,1,0,9
6,2007,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,18
6,2007,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,1
6,2007,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,3
6,2007,Calathus opaculus,CACALOPA,1025503,55,1,2,3,3
6,2007,Carabidae,INCOCAR,1025500,55,1,2,0,2
6,2007,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,4
6,2007,Chilopoda,CH,2000000,0,2,0,0,3
6,2007,Cicindelinae,INCOCIC,1029500,95,1,2,0,1
6,2007,Coleoptera,INCO,1020000,0,1,2,0,3
6,2007,Collembola,INCL,1040000,0,1,4,0,6
6,2007,Cyclotrachelus substriatus,CACYCSUB,1025527,55,1,2,27,2
6,2007,Diptera,INDI,1060000,0,1,6,0,1
6,2007,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,25
6,2007,Elateridae,INCOELA,1020500,5,1,2,0,3
6,2007,Eleodes fusiformis,TEELEFUS,1024610,46,1,2,10,5
6,2007,Eleodes longicollis,TEELELON,1024642,46,1,2,42,1
6,2007,Eleodes obsoletus,TEELEOBS,1024639,46,1,2,39,17
6,2007,Eleodes sp.,TEELE,1024601,46,1,2,1,2
6,2007,Eleodes sponsus,TEELESPO,1024643,46,1,2,43,2
6,2007,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,1
6,2007,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,2
6,2007,Formica sp.,FOFOM,1111309,13,1,11,9,1
6,2007,Formicinae,FOFON,1111349,13,1,11,49,11
6,2007,Harpalus sp.,CAHAR,1025530,55,1,2,30,9
6,2007,Hemiptera,INHE,1750000,0,1,75,0,37
6,2007,Insecta larva,INLA,1000001,0,1,0,1,1
6,2007,Lasius sp.,FOLAS,1111310,13,1,11,10,21
6,2007,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,4
6,2007,Lobometopon fusiformis,TELOBFUS,1024653,46,1,2,53,2
6,2007,Lycosidae,ARARALYC,5012400,24,5,1,0,1
6,2007,Metoponium sp.,TEMET,1024644,46,1,2,44,3
6,2007,Monomorium sp.,FOMON,1111343,13,1,11,43,2
6,2007,Mutillidae,INHYMUT,1111900,19,1,11,0,4
6,2007,Pasimachus elongatus,CAPASELA,1025531,55,1,2,31,1
6,2007,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,1
6,2007,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,47
6,2007,Porcellio laevis,PORLAE,6020101,1,6,2,1,1
6,2007,Scarabaeidae,INCOSCA,1020400,4,1,2,0,2
6,2007,Solenopsis sp.,FOSOL,1111305,13,1,11,5,8
6,2007,Stenopelmatus fuscus,STSTEFUS,1191101,11,1,19,1,1
6,2007,.,NOCAP,0,0,0,0,0,0
6,2007,.,.,.,.,.,.,.,0
6,2008,Acari,ARACA,5020000,0,5,2,0,1
6,2008,Araneae,ARARA,5010000,0,5,1,0,5
6,2008,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,13
6,2008,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,2
6,2008,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,2
6,2008,Calathus opaculus,CACALOPA,1025503,55,1,2,3,1
6,2008,Carabidae,INCOCAR,1025500,55,1,2,0,1
6,2008,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,4
6,2008,Coleoptera,INCO,1020000,0,1,2,0,2
6,2008,Coleoptera larva,INCOLAR,1020001,0,1,2,1,2
6,2008,Curculionidae,INCOCUR,1023100,31,1,2,0,2
6,2008,Cyclotrachelus substriatus,CACYCSUB,1025527,55,1,2,27,1
6,2008,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,28
6,2008,Eleodes fusiformis,TEELEFUS,1024610,46,1,2,10,5
6,2008,Eleodes longicollis,TEELELON,1024642,46,1,2,42,4
6,2008,Eleodes obsoletus,TEELEOBS,1024639,46,1,2,39,4
6,2008,Eleodes sp.,TEELE,1024601,46,1,2,1,17
6,2008,Eleodes sponsus,TEELESPO,1024643,46,1,2,43,2
6,2008,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,1
6,2008,Formica sp.,FOFOM,1111309,13,1,11,9,5
6,2008,Formicidae,INHYFOR,1111300,13,1,11,0,2
6,2008,Formicinae,FOFON,1111349,13,1,11,49,6
6,2008,Gryllidae,INORGRY,1193700,37,1,19,0,2
6,2008,Hemiptera,INHE,1750000,0,1,75,0,2
6,2008,Hymenoptera,INHY,1110000,0,1,11,0,9
6,2008,Insecta,IN,1000000,0,1,0,0,1
6,2008,Insecta larva,INLA,1000001,0,1,0,1,1
6,2008,Lasius sp.,FOLAS,1111310,13,1,11,10,20
6,2008,Lycosidae,ARARALYC,5012400,24,5,1,0,1
6,2008,Metoponium sp.,TEMET,1024644,46,1,2,44,4
6,2008,Monomorium sp.,FOMON,1111343,13,1,11,43,1
6,2008,Mutillidae,INHYMUT,1111900,19,1,11,0,3
6,2008,Myrmeleontidae,INNEMYR,1160100,1,1,16,0,1
6,2008,Myrmicinae,FOMYR,1111313,13,1,11,13,4
6,2008,Pasimachus californicus,CAPASCAL,1025538,55,1,2,38,1
6,2008,Pheidole sp.,FOPHE,1111314,13,1,11,14,1
6,2008,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,25
6,2008,Solenopsis sp.,FOSOL,1111305,13,1,11,5,3
6,2008,Solifugae,ARSOL,5040000,0,5,4,0,2
6,2009,Acari,ARACA,5020000,0,5,2,0,13
6,2009,Anthicidae,INCOANT,1024100,41,1,2,0,3
6,2009,Araneae,ARARA,5010000,0,5,1,0,5
6,2009,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,15
6,2009,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,3
6,2009,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,2
6,2009,Calathus opaculus,CACALOPA,1025503,55,1,2,3,1
6,2009,Carabidae,INCOCAR,1025500,55,1,2,0,6
6,2009,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,3
6,2009,Cicadidae,INHECIC,1751600,16,1,75,0,1
6,2009,Coleoptera,INCO,1020000,0,1,2,0,5
6,2009,Coleoptera larva,INCOLAR,1020001,0,1,2,1,1
6,2009,Collembola,INCL,1040000,0,1,4,0,7
6,2009,Curculionidae,INCOCUR,1023100,31,1,2,0,2
6,2009,Cyclotrachelus substriatus,CACYCSUB,1025527,55,1,2,27,1
6,2009,Diptera,INDI,1060000,0,1,6,0,2
6,2009,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,39
6,2009,Elateridae,INCOELA,1020500,5,1,2,0,1
6,2009,Eleodes extricatus,TEELEEXT,1024641,46,1,2,41,3
6,2009,Eleodes obsoletus,TEELEOBS,1024639,46,1,2,39,26
6,2009,Eleodes sp.,TEELE,1024601,46,1,2,1,2
6,2009,Eleodes sponsus,TEELESPO,1024643,46,1,2,43,8
6,2009,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,1
6,2009,Formica sp.,FOFOM,1111309,13,1,11,9,5
6,2009,Formicinae,FOFON,1111349,13,1,11,49,2
6,2009,Hemiptera,INHE,1750000,0,1,75,0,3
6,2009,Hymenoptera,INHY,1110000,0,1,11,0,7
6,2009,Insecta,IN,1000000,0,1,0,0,3
6,2009,Insecta larva,INLA,1000001,0,1,0,1,1
6,2009,Lasius sp.,FOLAS,1111310,13,1,11,10,5
6,2009,Lobometopon fusiformis,TELOBFUS,1024653,46,1,2,53,7
6,2009,Lycosidae,ARARALYC,5012400,24,5,1,0,2
6,2009,Metoponium sp.,TEMET,1024644,46,1,2,44,6
6,2009,Monomorium sp.,FOMON,1111343,13,1,11,43,9
6,2009,Mutillidae,INHYMUT,1111900,19,1,11,0,3
6,2009,Myrmeleontidae,INNEMYR,1160100,1,1,16,0,1
6,2009,Myrmicinae,FOMYR,1111313,13,1,11,13,8
6,2009,Orthoptera,INOR,1190000,0,1,19,0,2
6,2009,Pasimachus elongatus,CAPASELA,1025531,55,1,2,31,4
6,2009,Pheidole sp.,FOPHE,1111314,13,1,11,14,3
6,2009,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,16
6,2009,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,22
6,2009,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,1
6,2009,Reduviidae,INHERED,1750100,1,1,75,0,1
6,2009,Solenopsis sp.,FOSOL,1111305,13,1,11,5,2
6,2009,Solifugae,ARSOL,5040000,0,5,4,0,1
6,2009,.,NOCAP,0,0,0,0,0,0
6,2010,Acari,ARACA,5020000,0,5,2,0,64
6,2010,Amara sp.,CAAMA,1025505,55,1,2,5,1
6,2010,Anthicidae,INCOANT,1024100,41,1,2,0,8
6,2010,Araneae,ARARA,5010000,0,5,1,0,6
6,2010,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,10
6,2010,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,3
6,2010,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,3
6,2010,Camponotus sp.,FOCAM,1111344,13,1,11,44,1
6,2010,Carabidae,INCOCAR,1025500,55,1,2,0,6
6,2010,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,3
6,2010,Chilopoda,CH,2000000,0,2,0,0,1
6,2010,Coleoptera,INCO,1020000,0,1,2,0,3
6,2010,Coleoptera larva,INCOLAR,1020001,0,1,2,1,1
6,2010,Collembola,INCL,1040000,0,1,4,0,1
6,2010,Curculionidae,INCOCUR,1023100,31,1,2,0,1
6,2010,Cyclotrachelus substriatus,CACYCSUB,1025527,55,1,2,27,1
6,2010,Cymindis sp.,CACYM,1025542,55,1,2,42,3
6,2010,Diptera,INDI,1060000,0,1,6,0,3
6,2010,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,20
6,2010,Eleodes extricatus,TEELEEXT,1024641,46,1,2,41,1
6,2010,Eleodes fusiformis,TEELEFUS,1024610,46,1,2,10,2
6,2010,Eleodes longicollis,TEELELON,1024642,46,1,2,42,1
6,2010,Eleodes obsoletus,TEELEOBS,1024639,46,1,2,39,9
6,2010,Eleodes sp.,TEELE,1024601,46,1,2,1,5
6,2010,Eleodes sponsus,TEELESPO,1024643,46,1,2,43,2
6,2010,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,2
6,2010,Eusattus reticulatus,TEEUSRET,1024657,46,1,2,57,1
6,2010,Formica sp.,FOFOM,1111309,13,1,11,9,16
6,2010,Formicidae,INHYFOR,1111300,13,1,11,0,9
6,2010,Formicinae,FOFON,1111349,13,1,11,49,13
6,2010,Hemiptera,INHE,1750000,0,1,75,0,4
6,2010,Hoplia sp.,SCHOP,1020408,4,1,2,8,1
6,2010,Hymenoptera,INHY,1110000,0,1,11,0,1
6,2010,Insecta larva,INLA,1000001,0,1,0,1,2
6,2010,Lasius sp.,FOLAS,1111310,13,1,11,10,6
6,2010,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,4
6,2010,Lobometopon fusiformis,TELOBFUS,1024653,46,1,2,53,9
6,2010,Metoponium sp.,TEMET,1024644,46,1,2,44,4
6,2010,Mutillidae,INHYMUT,1111900,19,1,11,0,5
6,2010,Myrmeleontidae,INNEMYR,1160100,1,1,16,0,4
6,2010,Myrmicinae,FOMYR,1111313,13,1,11,13,11
6,2010,Oribatida,ARACAORI,5020100,1,5,2,0,34
6,2010,Orthoptera,INOR,1190000,0,1,19,0,2
6,2010,Pasimachus elongatus,CAPASELA,1025531,55,1,2,31,2
6,2010,Pasimachus sp.,CAPAS,1025543,55,1,2,43,1
6,2010,Pheidole sp.,FOPHE,1111314,13,1,11,14,1
6,2010,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,67
6,2010,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,3
6,2010,Pterostichus sp.,CAPTE,1025520,55,1,2,20,8
6,2010,Scarabaeidae,INCOSCA,1020400,4,1,2,0,2
6,2010,Solenopsis sp.,FOSOL,1111305,13,1,11,5,7
6,2010,Solifugae,ARSOL,5040000,0,5,4,0,8
6,2010,Staphylinidae,INCOSTA,1021700,17,1,2,0,4
6,2010,.,NOCAP,0,0,0,0,0,0
6,2011,Acari,ARACA,5020000,0,5,2,0,27
6,2011,Anthicidae,INCOANT,1024100,41,1,2,0,3
6,2011,Araneae,ARARA,5010000,0,5,1,0,10
6,2011,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,5
6,2011,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,3
6,2011,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,3
6,2011,Calathus opaculus,CACALOPA,1025503,55,1,2,3,2
6,2011,Camponotus sp.,FOCAM,1111344,13,1,11,44,1
6,2011,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,1
6,2011,Coleoptera,INCO,1020000,0,1,2,0,3
6,2011,Coleoptera larva,INCOLAR,1020001,0,1,2,1,2
6,2011,Collembola,INCL,1040000,0,1,4,0,3
6,2011,Curculionidae,INCOCUR,1023100,31,1,2,0,1
6,2011,Diptera,INDI,1060000,0,1,6,0,1
6,2011,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,95
6,2011,Eleodes obsoletus,TEELEOBS,1024639,46,1,2,39,8
6,2011,Eleodes sp.,TEELE,1024601,46,1,2,1,3
6,2011,Eleodes sponsus,TEELESPO,1024643,46,1,2,43,8
6,2011,Eusattus reticulatus,TEEUSRET,1024657,46,1,2,57,3
6,2011,Eusattus sp.,TEEUS,1024654,46,1,2,54,1
6,2011,Formica sp.,FOFOM,1111309,13,1,11,9,11
6,2011,Formicidae,INHYFOR,1111300,13,1,11,0,1
6,2011,Formicinae,FOFON,1111349,13,1,11,49,6
6,2011,Gryllidae,INORGRY,1193700,37,1,19,0,3
6,2011,Harpalus sp.,CAHAR,1025530,55,1,2,30,6
6,2011,Hemiptera,INHE,1750000,0,1,75,0,47
6,2011,Hymenoptera,INHY,1110000,0,1,11,0,2
6,2011,Insecta larva,INLA,1000001,0,1,0,1,4
6,2011,Lasius sp.,FOLAS,1111310,13,1,11,10,5
6,2011,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1
6,2011,Lobometopon fusiformis,TELOBFUS,1024653,46,1,2,53,9
6,2011,Lycosidae,ARARALYC,5012400,24,5,1,0,2
6,2011,Metoponium sp.,TEMET,1024644,46,1,2,44,2
6,2011,Monomorium sp.,FOMON,1111343,13,1,11,43,6
6,2011,Mutillidae,INHYMUT,1111900,19,1,11,0,8
6,2011,Myrmeleontidae,INNEMYR,1160100,1,1,16,0,3
6,2011,Myrmicinae,FOMYR,1111313,13,1,11,13,6
6,2011,Neivamyrmex sp.,FONEI,1111311,13,1,11,11,9
6,2011,Orthoptera,INOR,1190000,0,1,19,0,2
6,2011,Pheidole sp.,FOPHE,1111314,13,1,11,14,2
6,2011,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,1
6,2011,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,67
6,2011,Psocoptera,INPS,1220000,0,1,22,0,1
6,2011,Reduviidae,INHERED,1750100,1,1,75,0,2
6,2011,Scarabaeidae,INCOSCA,1020400,4,1,2,0,3
6,2011,Solenopsis sp.,FOSOL,1111305,13,1,11,5,1
6,2011,Solifugae,ARSOL,5040000,0,5,4,0,3
6,2011,Staphylinidae,INCOSTA,1021700,17,1,2,0,1
6,2011,.,NOCAP,0,0,0,0,0,0
6,2011,.,.,.,.,.,.,.,0
6,2012,Acari,ARACA,5020000,0,5,2,0,11
6,2012,Amara sp.,CAAMA,1025505,55,1,2,5,1
6,2012,Araneae,ARARA,5010000,0,5,1,0,6
6,2012,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,11
6,2012,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,4
6,2012,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,1
6,2012,Camponotus sp.,FOCAM,1111344,13,1,11,44,1
6,2012,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,2
6,2012,Coleoptera,INCO,1020000,0,1,2,0,2
6,2012,Coleoptera larva,INCOLAR,1020001,0,1,2,1,3
6,2012,Collembola,INCL,1040000,0,1,4,0,16
6,2012,Cyclotrachelus substriatus,CACYCSUB,1025527,55,1,2,27,9
6,2012,Diptera,INDI,1060000,0,1,6,0,3
6,2012,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,14
6,2012,Eleodes extricatus,TEELEEXT,1024641,46,1,2,41,1
6,2012,Eleodes fusiformis,TEELEFUS,1024610,46,1,2,10,3
6,2012,Eleodes longicollis,TEELELON,1024642,46,1,2,42,1
6,2012,Eleodes obsoletus,TEELEOBS,1024639,46,1,2,39,2
6,2012,Eleodes sponsus,TEELESPO,1024643,46,1,2,43,2
6,2012,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,1
6,2012,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,2
6,2012,Eusattus reticulatus,TEEUSRET,1024657,46,1,2,57,1
6,2012,Formica sp.,FOFOM,1111309,13,1,11,9,2
6,2012,Formicinae,FOFON,1111349,13,1,11,49,7
6,2012,Gryllidae,INORGRY,1193700,37,1,19,0,2
6,2012,Harpalus sp.,CAHAR,1025530,55,1,2,30,4
6,2012,Hemiptera,INHE,1750000,0,1,75,0,6
6,2012,Heterosilpha ramosa,SIHETRAM,1023502,35,1,2,2,1
6,2012,Histeridae,INCOHIS,1023000,30,1,2,0,3
6,2012,Hymenoptera,INHY,1110000,0,1,11,0,3
6,2012,Insecta,IN,1000000,0,1,0,0,1
6,2012,Insecta larva,INLA,1000001,0,1,0,1,2
6,2012,Lasius sp.,FOLAS,1111310,13,1,11,10,3
6,2012,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,2
6,2012,Leptothorax sp.,FOLEP,1111306,13,1,11,6,2
6,2012,Mutillidae,INHYMUT,1111900,19,1,11,0,2
6,2012,Myrmeleontidae,INNEMYR,1160100,1,1,16,0,3
6,2012,Myrmicinae,FOMYR,1111313,13,1,11,13,1
6,2012,Noctuidae,INLENOC,1090100,1,1,9,0,1
6,2012,Oribatida,ARACAORI,5020100,1,5,2,0,4
6,2012,Pasimachus elongatus,CAPASELA,1025531,55,1,2,31,2
6,2012,Pasimachus sp.,CAPAS,1025543,55,1,2,43,18
6,2012,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,55
6,2012,Porcellio laevis,PORLAE,6020101,1,6,2,1,1
6,2012,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,2
6,2012,Psocoptera,INPS,1220000,0,1,22,0,2
6,2012,Scarabaeidae,INCOSCA,1020400,4,1,2,0,1
6,2012,Scolopendra polymorpha,SCOPOL,2010201,2,2,1,1,2
6,2012,Selenophorus sp.,COCARSEL,1025536,55,1,2,36,5
6,2012,Solenopsis sp.,FOSOL,1111305,13,1,11,5,9
6,2012,Staphylinidae,INCOSTA,1021700,17,1,2,0,1
6,2012,Tetramorium sp.,FOTET,1111351,13,1,11,51,5
6,2012,.,NOCAP,0,0,0,0,0,0
6,2012,.,.,.,.,.,.,.,0
6,2013,Acari,ARACA,5020000,0,5,2,0,9
6,2013,Amblyopone sp.,FOAMB,1111350,13,1,11,50,1
6,2013,Anthicidae,INCOANT,1024100,41,1,2,0,2
6,2013,Araneae,ARARA,5010000,0,5,1,0,3
6,2013,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,9
6,2013,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,2
6,2013,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,2
6,2013,Chrysomelidae,INCOCHR,1020900,9,1,2,0,1
6,2013,Coccinellidae,INCOCOC,1022200,22,1,2,0,1
6,2013,Coleoptera larva,INCOLAR,1020001,0,1,2,1,2
6,2013,Collembola,INCL,1040000,0,1,4,0,1
6,2013,Corinnidae,ARARACOR,5019600,96,5,1,0,1
6,2013,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,7
6,2013,Dictynidae,ARARADIC,5012500,25,5,1,0,4
6,2013,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,17
6,2013,Eleodes fusiformis,TEELEFUS,1024610,46,1,2,10,1
6,2013,Eleodes sp.,TEELE,1024601,46,1,2,1,2
6,2013,Eleodes sponsus,TEELESPO,1024643,46,1,2,43,1
6,2013,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,1
6,2013,Eusattus reticulatus,TEEUSRET,1024657,46,1,2,57,2
6,2013,Formicinae,FOFON,1111349,13,1,11,49,6
6,2013,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,5
6,2013,Halictidae,INHYHAL,1111700,17,1,11,0,1
6,2013,Harpalus sp.,CAHAR,1025530,55,1,2,30,1
6,2013,Hemiptera,INHE,1750000,0,1,75,0,7
6,2013,Insecta larva,INLA,1000001,0,1,0,1,3
6,2013,Lasius sp.,FOLAS,1111310,13,1,11,10,4
6,2013,Lizard,.,.,1,9,3,0,4
6,2013,Lobometopon fusiformis,TELOBFUS,1024653,46,1,2,53,4
6,2013,Lycosidae,ARARALYC,5012400,24,5,1,0,2
6,2013,Monomorium sp.,FOMON,1111343,13,1,11,43,2
6,2013,Mutillidae,INHYMUT,1111900,19,1,11,0,3
6,2013,Myrmeleontidae,INNEMYR,1160100,1,1,16,0,2
6,2013,Pheidole sp.,FOPHE,1111314,13,1,11,14,4
6,2013,Pholcidae,ARARAPHO,5010200,2,5,1,0,3
6,2013,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,20
6,2013,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,5
6,2013,Scarabaeidae,INCOSCA,1020400,4,1,2,0,1
6,2013,Solenopsis sp.,FOSOL,1111305,13,1,11,5,2
6,2013,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,10
6,2013,Tapinoma sp.,FOTAP,1111304,13,1,11,4,6
6,2013,Tetramorium sp.,FOTET,1111351,13,1,11,51,6
6,2013,Thomisidae,ARARATHO,5014500,45,5,1,0,1
6,2013,Thysanoptera,INTT,1080000,0,1,8,0,1
6,2013,.,NOCAP,0,0,0,0,0,0
6,2014,Acari,ARACA,5020000,0,5,2,0,8
6,2014,Acrididae,INORACR,1193900,39,1,19,0,2
6,2014,Anthicidae,INCOANT,1024100,41,1,2,0,3
6,2014,Aphididae,INHEAPH,1751500,15,1,75,0,1
6,2014,Apis mellifera,APAPMEL,1111102,11,1,11,2,1
6,2014,Apoidea,INHYAPO,1111000,10,1,11,0,1
6,2014,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,4
6,2014,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,3
6,2014,Bombus sp.,INHYBOM,1111101,11,1,11,1,1
6,2014,Calathus opaculus,CACALOPA,1025503,55,1,2,3,1
6,2014,Camponotus sp.,FOCAM,1111344,13,1,11,44,1
6,2014,Carabidae,INCOCAR,1025500,55,1,2,0,1
6,2014,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,4
6,2014,Chilopoda,CH,2000000,0,2,0,0,1
6,2014,Chrysomelidae,INCOCHR,1020900,9,1,2,0,7
6,2014,Coccinellidae,INCOCOC,1022200,22,1,2,0,1
6,2014,Coleoptera larva,INCOLAR,1020001,0,1,2,1,67
6,2014,Collembola,INCL,1040000,0,1,4,0,5
6,2014,Curculionidae,INCOCUR,1023100,31,1,2,0,1
6,2014,Cyclotrachelus substriatus,CACYCSUB,1025527,55,1,2,27,1
6,2014,Dermestidae,INCODER,1020700,7,1,2,0,1
6,2014,Dictynidae,ARARADIC,5012500,25,5,1,0,5
6,2014,Diptera,INDI,1060000,0,1,6,0,3
6,2014,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,14
6,2014,Eleodes longicollis,TEELELON,1024642,46,1,2,42,4
6,2014,Eleodes obsoletus,TEELEOBS,1024639,46,1,2,39,1
6,2014,Eleodes sponsus,TEELESPO,1024643,46,1,2,43,8
6,2014,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,3
6,2014,Eusattus reticulatus,TEEUSRET,1024657,46,1,2,57,1
6,2014,Formica sp.,FOFOM,1111309,13,1,11,9,7
6,2014,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,4
6,2014,Gryllidae,INORGRY,1193700,37,1,19,0,1
6,2014,Hemiptera,INHE,1750000,0,1,75,0,9
6,2014,Hogna sp.,ARLYCHOG,5012406,24,5,1,6,2
6,2014,Hymenoptera,INHY,1110000,0,1,11,0,3
6,2014,Linyphiidae,ARARALIN,5012200,22,5,1,0,2
6,2014,Lithobiomorpha,CHLIT,2020000,0,2,2,0,1
6,2014,Lizard,.,.,1,9,3,0,4
6,2014,Lobometopon fusiformis,TELOBFUS,1024653,46,1,2,53,4
6,2014,Megachilidae,INHYMEG,1115300,53,1,11,0,1
6,2014,Meloidae,INCOMELO,1021100,11,1,2,0,1
6,2014,Monomorium sp.,FOMON,1111343,13,1,11,43,3
6,2014,Mutillidae,INHYMUT,1111900,19,1,11,0,4
6,2014,Oribatida,ARACAORI,5020100,1,5,2,0,1
6,2014,Orthoptera,INOR,1190000,0,1,19,0,1
6,2014,Pasimachus californicus,CAPASCAL,1025538,55,1,2,38,2
6,2014,Pasimachus elongatus,CAPASELA,1025531,55,1,2,31,1
6,2014,Pholcidae,ARARAPHO,5010200,2,5,1,0,3
6,2014,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,17
6,2014,Porcellio laevis,PORLAE,6020101,1,6,2,1,8
6,2014,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,2
6,2014,Reduviidae,INHERED,1750100,1,1,75,0,1
6,2014,Scarabaeidae,INCOSCA,1020400,4,1,2,0,3
6,2014,Solenopsis sp.,FOSOL,1111305,13,1,11,5,17
6,2014,Sphecidae,INHYSPH,1113000,30,1,11,0,1
6,2014,Staphylinidae,INCOSTA,1021700,17,1,2,0,1
6,2014,Tenebrionidae,COTEN,1024600,46,1,2,0,1
6,2014,Tetramorium sp.,FOTET,1111351,13,1,11,51,5
6,2014,Thomisidae,ARARATHO,5014500,45,5,1,0,1
6,2014,Tingidae,INHETIN,1751100,11,1,75,0,1
6,2015,Acari,ARACA,5020000,0,5,2,0,11
6,2015,Amara sp.,CAAMA,1025505,55,1,2,5,1
6,2015,Apocrita,INHYAP,1115200,52,1,11,0,2
6,2015,Araneae,ARARA,5010000,0,5,1,0,3
6,2015,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,41
