Site number,Year,Name,lettercode,numbercode,family,class,order,genspp,Annual mean counts,Site name,Latitude,Longitude
7,2020,Chrysomelidae,INCOCHR,1020900,9,1,2,0,1,Lemitar,34.1670457032,-106.889953039
7,2020,Coleoptera larva,INCOLAR,1020001,0,1,2,1,9,Lemitar,34.1670457032,-106.889953039
7,2020,Curculionidae,INCOCUR,1023100,31,1,2,0,5,Lemitar,34.1670457032,-106.889953039
7,2020,Diorhabda sp.,INCHRDIO,1020907,9,1,2,7,3,Lemitar,34.1670457032,-106.889953039
7,2020,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,5,Lemitar,34.1670457032,-106.889953039
7,2020,Eleodes carbonarius,TEELECAR,1024639,46,1,2,65,6,Lemitar,34.1670457032,-106.889953039
7,2020,Eleodes carbonarius (obsoletus),TEELEOBS,1024639,46,1,2,66,1,Lemitar,34.1670457032,-106.889953039
7,2020,Eleodes longicollis,TEELELON,1024642,46,1,2,42,4,Lemitar,34.1670457032,-106.889953039
7,2020,Formica sp.,FOFOM,1111309,13,1,11,9,1,Lemitar,34.1670457032,-106.889953039
7,2020,Gnaphosa sericata,GNGNASER,5011616,16,5,1,16,1,Lemitar,34.1670457032,-106.889953039
7,2020,Hemiptera,INHE,1750000,0,1,75,0,3,Lemitar,34.1670457032,-106.889953039
7,2020,Hymenoptera,INHY,1110000,0,1,11,0,2,Lemitar,34.1670457032,-106.889953039
7,2020,Insecta larva,INLA,1000001,0,1,0,1,1,Lemitar,34.1670457032,-106.889953039
7,2020,Lepidoptera,INLE,1090000,0,1,9,0,1,Lemitar,34.1670457032,-106.889953039
7,2020,Lizard,LIZ,9030100,1,9,3,0,6,Lemitar,34.1670457032,-106.889953039
7,2020,Metoponium sp.,TEMET,1024644,46,1,2,44,4,Lemitar,34.1670457032,-106.889953039
7,2020,Monomorium minimum,FOMONMIN,1111317,13,1,11,17,7,Lemitar,34.1670457032,-106.889953039
7,2020,Mutillidae,INHYMUT,1111900,19,1,11,0,4,Lemitar,34.1670457032,-106.889953039
7,2020,Pheidole sp.,FOPHE,1111314,13,1,11,14,7,Lemitar,34.1670457032,-106.889953039
7,2020,Pogonomyrmex maricopa,POGMAR,1111357,13,1,11,57,16,Lemitar,34.1670457032,-106.889953039
7,2020,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,2,Lemitar,34.1670457032,-106.889953039
7,2020,Scarabaeidae,INCOSCA,1020400,4,1,2,0,1,Lemitar,34.1670457032,-106.889953039
7,2020,Scolopendra polymorpha,SCOPOL,2010201,2,2,1,1,2,Lemitar,34.1670457032,-106.889953039
7,2020,Solifugae,ARSOL,5040000,0,5,4,0,1,Lemitar,34.1670457032,-106.889953039
7,2020,Stenolophus sp.,CASTE,1025507,55,1,2,7,1,Lemitar,34.1670457032,-106.889953039
7,2020,Stenopelmatus sp.,ORSTESTE,1191101,11,1,19,2,3,Lemitar,34.1670457032,-106.889953039
7,2020,Tetramorium sp.,FOTET,1111351,13,1,11,51,5,Lemitar,34.1670457032,-106.889953039
7,2020,Thomisidae,ARARATHO,5014500,45,5,1,0,1,Lemitar,34.1670457032,-106.889953039
7,2020,.,MISSING,.,.,.,.,.,0,Lemitar,34.1670457032,-106.889953039
7,2020,.,NOCAP,0,0,0,0,0,0,Lemitar,34.1670457032,-106.889953039
7,2021,Acari,ARACA,5020000,0,5,2,0,5,Lemitar,34.1670457032,-106.889953039
7,2021,Amara sp.,CAAMA,1025505,55,1,2,5,1,Lemitar,34.1670457032,-106.889953039
7,2021,Ammobaenetes sp.,RHAMM,1190904,9,1,19,4,2,Lemitar,34.1670457032,-106.889953039
7,2021,Araeoschizus decipiens,TEAREDEC,1024649,46,1,2,49,6,Lemitar,34.1670457032,-106.889953039
7,2021,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,2,Lemitar,34.1670457032,-106.889953039
7,2021,Collembola,INCL,1040000,0,1,4,0,1,Lemitar,34.1670457032,-106.889953039
7,2021,Cymindis sp.,CACYM,1025542,55,1,2,42,1,Lemitar,34.1670457032,-106.889953039
7,2021,Eleodes carbonarius,TEELECAR,1024639,46,1,2,65,15,Lemitar,34.1670457032,-106.889953039
7,2021,Eleodes longicollis,TEELELON,1024642,46,1,2,42,4,Lemitar,34.1670457032,-106.889953039
7,2021,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,1,Lemitar,34.1670457032,-106.889953039
7,2021,Formica sp.,FOFOM,1111309,13,1,11,9,3,Lemitar,34.1670457032,-106.889953039
7,2021,Geolycosa sp.,ARLYCGEO,5012423,24,5,1,23,1,Lemitar,34.1670457032,-106.889953039
7,2021,Gnaphosa sericata,GNGNASER,5011616,16,5,1,16,1,Lemitar,34.1670457032,-106.889953039
7,2021,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,1,Lemitar,34.1670457032,-106.889953039
7,2021,Graphops sp.,COCHRGRA,1020905,9,1,2,5,1,Lemitar,34.1670457032,-106.889953039
7,2021,Gryllus sp.,ORGRYGRY,1193702,37,1,19,2,1,Lemitar,34.1670457032,-106.889953039
7,2021,Hemiptera,INHE,1750000,0,1,75,0,4,Lemitar,34.1670457032,-106.889953039
7,2021,Isoptera,INIS,1030000,0,1,3,0,1,Lemitar,34.1670457032,-106.889953039
7,2021,Lizard,LIZ,9030100,1,9,3,0,4,Lemitar,34.1670457032,-106.889953039
7,2021,Metoponium sp.,TEMET,1024644,46,1,2,44,2,Lemitar,34.1670457032,-106.889953039
7,2021,Missing/No Data,MISSING,.,.,.,.,.,0,Lemitar,34.1670457032,-106.889953039
7,2021,Monomorium minimum,FOMONMIN,1111317,13,1,11,17,142,Lemitar,34.1670457032,-106.889953039
7,2021,Mutillidae,INHYMUT,1111900,19,1,11,0,4,Lemitar,34.1670457032,-106.889953039
7,2021,Myrmecocystus sp.,FOMYM,1111345,13,1,11,45,5,Lemitar,34.1670457032,-106.889953039
7,2021,No captures,NOCAP,0,0,0,0,0,0,Lemitar,34.1670457032,-106.889953039
7,2021,Pheidole sp.,FOPHE,1111314,13,1,11,14,1,Lemitar,34.1670457032,-106.889953039
7,2021,Pogonomyrmex desertorum,POGDES,1111359,13,1,11,59,9,Lemitar,34.1670457032,-106.889953039
7,2021,Pogonomyrmex maricopa,POGMAR,1111357,13,1,11,57,2,Lemitar,34.1670457032,-106.889953039
7,2021,Pogonomyrmex occidentalis,FOPOGOCC,1111320,13,1,11,20,3,Lemitar,34.1670457032,-106.889953039
7,2021,Pogonomyrmex rugosus,POGRUG,1111353,13,1,11,53,20,Lemitar,34.1670457032,-106.889953039
7,2021,Polyphaga,INCOPOL,1020002,0,1,2,2,1,Lemitar,34.1670457032,-106.889953039
7,2021,Psocoptera,INPS,1220000,0,1,22,0,2,Lemitar,34.1670457032,-106.889953039
7,2021,Scarabaeidae,INCOSCA,1020400,4,1,2,0,4,Lemitar,34.1670457032,-106.889953039
7,2021,Scolopendra polymorpha,SCOPOL,2010201,2,2,1,1,2,Lemitar,34.1670457032,-106.889953039
7,2021,Solenopsis sp.,FOSOL,1111305,13,1,11,5,5,Lemitar,34.1670457032,-106.889953039
7,2021,Solifugae,ARSOL,5040000,0,5,4,0,1,Lemitar,34.1670457032,-106.889953039
7,2021,Stenomorpha opaca,TEASIOPA,1024645,46,1,2,45,1,Lemitar,34.1670457032,-106.889953039
7,2021,Stenopelmatus sp.,ORSTESTE,1191101,11,1,19,2,1,Lemitar,34.1670457032,-106.889953039
7,2021,Tetramorium sp.,FOTET,1111351,13,1,11,51,15,Lemitar,34.1670457032,-106.889953039
7,2021,Titanoecidae,ARARATIT,5010400,4,5,1,0,1,Lemitar,34.1670457032,-106.889953039
7,2021,Zelotes sp.,ARGNAZEL,5011604,16,5,1,4,1,Lemitar,34.1670457032,-106.889953039
8,2002,Acari,ARACA,5020000,0,5,2,0,9,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Araneae,ARARA,5010000,0,5,1,0,4,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,20,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,48,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,5,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Blapstinus sp.,TEBLA,1024646,46,1,2,46,18,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Calathus opaculus,CACALOPA,1025503,55,1,2,3,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Calosoma scrutator,CACALSCR,1025537,55,1,2,37,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Camponotus modoc,FOCAMMOD,1111338,13,1,11,38,7,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Coleoptera,INCO,1020000,0,1,2,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Coleoptera larva,INCOLAR,1020001,0,1,2,1,4,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Collembola,INCL,1040000,0,1,4,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,4,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Curculionidae,INCOCUR,1023100,31,1,2,0,5,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Elateridae,INCOELA,1020500,5,1,2,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Embaphion sp.,TEEMB,1024647,46,1,2,47,3,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Formica sp.,FOFOM,1111309,13,1,11,9,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Formicidae,INHYFOR,1111300,13,1,11,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Gryllus alogus,GRGRYALO,1193701,37,1,19,1,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Harpalus sp.,CAHAR,1025530,55,1,2,30,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Hemiptera,INHE,1750000,0,1,75,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Lasius sp.,FOLAS,1111310,13,1,11,10,14,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,10,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Lepismatidae,INZYLEP,1420200,2,1,42,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Lygaeidae,INHELYG,1750300,3,1,75,0,3,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Mutillidae,INHYMUT,1111900,19,1,11,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Prenolepis sp.,FOPRE,1111339,13,1,11,39,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Pterostichus sp.,CAPTE,1025520,55,1,2,20,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Scutigeromorpha,CHSCU,2030000,0,2,3,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Staphylinidae,INCOSTA,1021700,17,1,2,0,4,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,Trox sp.,COTROTRO,1029603,96,1,2,3,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,.,NOCAP,0,0,0,0,0,0,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2002,.,.,.,.,.,.,.,0,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Acari,ARACA,5020000,0,5,2,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Alleculinae,COTENALL,1024661,46,1,2,61,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Araneae,ARARA,5010000,0,5,1,0,7,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,28,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,23,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,18,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Calathus opaculus,CACALOPA,1025503,55,1,2,3,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Camponotus modoc,FOCAMMOD,1111338,13,1,11,38,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Carabidae,INCOCAR,1025500,55,1,2,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Chalcidoidea,INHYCHA,1111600,16,1,11,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Chilopoda,CH,2000000,0,2,0,0,3,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Chrysomela scripta,CHCHRSCR,1020904,9,1,2,4,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Coleoptera,INCO,1020000,0,1,2,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Coleoptera larva,INCOLAR,1020001,0,1,2,1,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Collembola,INCL,1040000,0,1,4,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,8,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Curculionidae,INCOCUR,1023100,31,1,2,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Cyclotrachelus substriatus,CACYCSUB,1025527,55,1,2,27,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Cydnidae,INHECYD,1750500,5,1,75,0,4,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,4,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Forelius sp.,FOFOE,1111342,13,1,11,42,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Formica sp.,FOFOM,1111309,13,1,11,9,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Hemiptera,INHE,1750000,0,1,75,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Hymenoptera,INHY,1110000,0,1,11,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Julida,DIJUL,7020000,0,7,2,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Lasius sp.,FOLAS,1111310,13,1,11,10,13,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,20,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Lepismatidae,INZYLEP,1420200,2,1,42,0,9,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Lygaeidae,INHELYG,1750300,3,1,75,0,9,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Melanotus sp.,ELMEL,1020505,5,1,2,5,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Monomorium sp.,FOMON,1111343,13,1,11,43,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Mutillidae,INHYMUT,1111900,19,1,11,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Polydesmida,DIPOD,7010000,0,7,1,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Reduviidae,INHERED,1750100,1,1,75,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Rhaphidophoridae,INORRHA,1190900,9,1,19,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Scarabaeidae,INCOSCA,1020400,4,1,2,0,3,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Scolopendromorpha,CHSCO,2010000,0,2,1,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Scolytus sp.,COCUSCO,1023107,31,1,2,7,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Scutigeromorpha,CHSCU,2030000,0,2,3,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2003,.,NOCAP,0,0,0,0,0,0,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Acari,ARACA,5020000,0,5,2,0,13,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Araneae,ARARA,5010000,0,5,1,0,7,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,39,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,29,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,4,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Blapstinus sp.,TEBLA,1024646,46,1,2,46,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Calathus opaculus,CACALOPA,1025503,55,1,2,3,5,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Calosoma scrutator,CACALSCR,1025537,55,1,2,37,3,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Camponotus sp.,FOCAM,1111344,13,1,11,44,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Carabidae,INCOCAR,1025500,55,1,2,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Chrysomela scripta,CHCHRSCR,1020904,9,1,2,4,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Cicadellidae,INHECID,1751200,12,1,75,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Coleoptera larva,INCOLAR,1020001,0,1,2,1,6,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Collembola,INCL,1040000,0,1,4,0,1606,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,5,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Cryptophagidae,INCOCRY,1020800,8,1,2,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Curculionidae,INCOCUR,1023100,31,1,2,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Cydnidae,INHECYD,1750500,5,1,75,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Diplopoda,DI,7000000,0,7,0,0,16,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Diptera,INDI,1060000,0,1,6,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Elateridae,INCOELA,1020500,5,1,2,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Eleodes longicollis,TEELELON,1024642,46,1,2,42,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,5,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Formica sp.,FOFOM,1111309,13,1,11,9,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Gastropoda,GA,9020000,0,9,2,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Gryllidae,INORGRY,1193700,37,1,19,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Hymenoptera,INHY,1110000,0,1,11,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Lasius sp.,FOLAS,1111310,13,1,11,10,16,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,11,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Lepismatidae,INZYLEP,1420200,2,1,42,0,12,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Lygaeidae,INHELYG,1750300,3,1,75,0,49,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Mutillidae,INHYMUT,1111900,19,1,11,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Myrmica sp.,FOMYC,1111346,13,1,11,46,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Ochodaeus sp.,SCOCH,1020406,4,1,2,6,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Polyxenida,DIPOX,7030000,0,7,3,0,21,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Psocoptera,INPS,1220000,0,1,22,0,5,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Reduviidae,INHERED,1750100,1,1,75,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Rhaphidophoridae,INORRHA,1190900,9,1,19,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Scarabaeidae,INCOSCA,1020400,4,1,2,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Solifugae,ARSOL,5040000,0,5,4,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Spirobolida,DISPI,7040000,0,7,4,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,Tetragonoderus sp.,CATET,1025540,55,1,2,40,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2004,.,NOCAP,0,0,0,0,0,0,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Acari,ARACA,5020000,0,5,2,0,3,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Amara sp.,CAAMA,1025505,55,1,2,5,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Araneae,ARARA,5010000,0,5,1,0,5,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,33,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,7,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Calathus opaculus,CACALOPA,1025503,55,1,2,3,10,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Calosoma scrutator,CACALSCR,1025537,55,1,2,37,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Camponotus modoc,FOCAMMOD,1111338,13,1,11,38,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Camponotus vicinus,FOCAMVIC,1111324,13,1,11,24,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Chrysomela scripta,CHCHRSCR,1020904,9,1,2,4,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Coleoptera,INCO,1020000,0,1,2,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Curculionidae,INCOCUR,1023100,31,1,2,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Diplopoda,DI,7000000,0,7,0,0,5,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Diptera,INDI,1060000,0,1,6,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,3,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Formica sp.,FOFOM,1111309,13,1,11,9,3,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Formicidae,INHYFOR,1111300,13,1,11,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Gryllidae,INORGRY,1193700,37,1,19,0,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Harpalus sp.,CAHAR,1025530,55,1,2,30,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Hemiptera,INHE,1750000,0,1,75,0,24,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Hymenoptera,INHY,1110000,0,1,11,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Insecta,IN,1000000,0,1,0,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Insecta larva,INLA,1000001,0,1,0,1,17,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Lasius sp.,FOLAS,1111310,13,1,11,10,8,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,6,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Lepismatidae,INZYLEP,1420200,2,1,42,0,10,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Melanotus sp.,ELMEL,1020505,5,1,2,5,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Myrmica sp.,FOMYC,1111346,13,1,11,46,3,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Pasimachus californicus,CAPASCAL,1025538,55,1,2,38,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Poecilus sp.,CAPOE,1025528,55,1,2,28,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Polyxenida,DIPOX,7030000,0,7,3,0,6,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Staphylinidae,INCOSTA,1021700,17,1,2,0,2,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,Trox sp.,COTROTRO,1029603,96,1,2,3,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,.,NOCAP,0,0,0,0,0,0,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2005,.,.,.,.,.,.,.,0,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2006,Acari,ARACA,5020000,0,5,2,0,9,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2006,Amara sp.,CAAMA,1025505,55,1,2,5,1,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2006,Araneae,ARARA,5010000,0,5,1,0,5,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2006,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,32,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2006,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,32,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2006,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,4,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2006,Calosoma scrutator,CACALSCR,1025537,55,1,2,37,3,Hispanic Cultural Center,35.0688083802,-106.65807622
8,2006,Camponotus modoc,FOCAMMOD,1111338,13,1,11,38,1,Hispanic Cultural Center,35.0688083802,-106.65807622
