"Year","Month","Site number","Site name","Precipitation canopy mm","Precipitation open mm","Monthly mean precipitation mm","Latitude","Longitude","Reaches","Season"
2008,2,6,"Savannah",4,8.5,6.25,35.1428674147,-106.681982289,"Angostura Reach","Winter"
2008,2,7,"Lemitar",4.5,9,6.75,34.1670457032,-106.889953039,"San Acacia Reach","Winter"
2008,2,8,"Hispanic Cultural Center",NA,2.2,2.2,35.0688083802,-106.65807622,"Angostura Reach","Winter"
2008,2,9,"Ohkay Owingeh",19,26,22.5,36.0618,-106.0761,"Cochiti Reach","Winter"
2008,2,10,"Diversion",7.5,NA,7.5,35.1916189224,-106.643382687,"Angostura Reach","Winter"
2008,2,11,"Calabacillas",5,NA,5,35.1946222612,-106.646350963,"Angostura Reach","Winter"
2008,2,12,"Minnow",NA,NA,NA,35.1972256042,-106.644122231,"Angostura Reach","Winter"
2008,2,13,"Harrison",5,8.5,6.75,35.0150622305,-106.673722917,"Angostura Reach","Winter"
2008,2,14,"Sevilleta",2,2.4,2.2,34.2586573236,-106.883372761,"San Acacia Reach","Winter"
2008,2,15,"Valencia Cleared",4.6,8,6.3,34.6486505386211,-106.739180486447,"Isleta Reach","Winter"
2008,2,16,"Valencia Forest",8.4,10,9.2,34.6472147233729,-106.738922864063,"Isleta Reach","Winter"
2008,2,17,"Montano",4.5,5.5,5,35.1452628545,-106.680332705,"Angostura Reach","Winter"
2008,2,18,"Reynolds Cleared",4.5,7.3,5.9,34.6567454384498,-106.738602216398,"Isleta Reach","Winter"
2008,2,19,"Reynolds Forest",8,7.3,7.65,34.6576114622675,-106.739436295579,"Isleta Reach","Winter"
2008,2,20,"Route 66",2.5,NA,2.5,35.1006512603,-106.691932797,"Angostura Reach","Winter"
2008,2,21,"Badger",4.7,6.5,5.6,35.1955715759,-106.641632737,"Angostura Reach","Winter"
2008,2,22,"Bobcat",7,9,8,35.2010747789,-106.641162297,"Angostura Reach","Winter"
2008,2,23,"BioPark",5,NA,5,35.0799846256,-106.669723455,"Angostura Reach","Winter"
2008,2,24,"Santo Domingo",8.5,10,9.25,35.50989,-106.3896,"Cochiti Reach","Winter"
2008,3,1,"Alameda",9,10.5,9.75,35.1880598884,-106.646949118,"Angostura Reach","Spring"
2008,3,2,"Rio Grande Nature Center",7.5,8,7.75,35.1267624154,-106.688450012,"Angostura Reach","Spring"
2008,3,3,"Los Lunas",1,3,2,34.8123850767529,-106.714471968474,"Isleta Reach","Spring"
2008,3,4,"Belen",3.8,5.1,4.45,34.6481124155284,-106.737727748983,"Isleta Reach","Spring"
2008,3,5,"Santa Ana",NA,NA,NA,35.34284,-106.5458,"Angostura Reach","Spring"
2008,3,6,"Savannah",4,8,6,35.1428674147,-106.681982289,"Angostura Reach","Spring"
2008,3,7,"Lemitar",2.8,4,3.4,34.1670457032,-106.889953039,"San Acacia Reach","Spring"
2008,3,8,"Hispanic Cultural Center",5,6,5.5,35.0688083802,-106.65807622,"Angostura Reach","Spring"
2008,3,9,"Ohkay Owingeh",0.3,1,0.65,36.0618,-106.0761,"Cochiti Reach","Spring"
2008,3,10,"Diversion",11,12,11.5,35.1916189224,-106.643382687,"Angostura Reach","Spring"
2008,3,11,"Calabacillas",7,11,9,35.1946222612,-106.646350963,"Angostura Reach","Spring"
2008,3,12,"Minnow",8.5,9.5,9,35.1972256042,-106.644122231,"Angostura Reach","Spring"
2008,3,13,"Harrison",3.5,5,4.25,35.0150622305,-106.673722917,"Angostura Reach","Spring"
2008,3,14,"Sevilleta",0.5,0.8,0.65,34.2586573236,-106.883372761,"San Acacia Reach","Spring"
2008,3,15,"Valencia Cleared",2,4,3,34.6486505386211,-106.739180486447,"Isleta Reach","Spring"
2008,3,16,"Valencia Forest",NA,3.8,3.8,34.6472147233729,-106.738922864063,"Isleta Reach","Spring"
2008,3,17,"Montano",10,9.5,9.75,35.1452628545,-106.680332705,"Angostura Reach","Spring"
2008,3,18,"Reynolds Cleared",2.1,3.2,2.65,34.6567454384498,-106.738602216398,"Isleta Reach","Spring"
2008,3,19,"Reynolds Forest",2.4,3.2,2.8,34.6576114622675,-106.739436295579,"Isleta Reach","Spring"
2008,3,20,"Route 66",5,2.5,3.75,35.1006512603,-106.691932797,"Angostura Reach","Spring"
2008,3,21,"Badger",6,11.5,8.75,35.1955715759,-106.641632737,"Angostura Reach","Spring"
2008,3,22,"Bobcat",9,11.5,10.25,35.2010747789,-106.641162297,"Angostura Reach","Spring"
2008,3,23,"BioPark",3.5,NA,3.5,35.0799846256,-106.669723455,"Angostura Reach","Spring"
2008,3,24,"Santo Domingo",10,9,9.5,35.50989,-106.3896,"Cochiti Reach","Spring"
2008,4,1,"Alameda",0,0,0,35.1880598884,-106.646949118,"Angostura Reach","Spring"
2008,4,2,"Rio Grande Nature Center",0,0.5,0.25,35.1267624154,-106.688450012,"Angostura Reach","Spring"
2008,4,3,"Los Lunas",0,0,0,34.8123850767529,-106.714471968474,"Isleta Reach","Spring"
2008,4,4,"Belen",2,2,2,34.6481124155284,-106.737727748983,"Isleta Reach","Spring"
2008,4,5,"Santa Ana",NA,NA,NA,35.34284,-106.5458,"Angostura Reach","Spring"
2008,4,6,"Savannah",4,NA,4,35.1428674147,-106.681982289,"Angostura Reach","Spring"
2008,4,7,"Lemitar",0,0,0,34.1670457032,-106.889953039,"San Acacia Reach","Spring"
2008,4,8,"Hispanic Cultural Center",1.2,0,0.6,35.0688083802,-106.65807622,"Angostura Reach","Spring"
2008,4,9,"Ohkay Owingeh",3,4,3.5,36.0618,-106.0761,"Cochiti Reach","Spring"
2008,4,10,"Diversion",4.5,4,4.25,35.1916189224,-106.643382687,"Angostura Reach","Spring"
2008,4,11,"Calabacillas",0,0,0,35.1946222612,-106.646350963,"Angostura Reach","Spring"
2008,4,12,"Minnow",0,4.8,2.4,35.1972256042,-106.644122231,"Angostura Reach","Spring"
2008,4,13,"Harrison",1,2,1.5,35.0150622305,-106.673722917,"Angostura Reach","Spring"
2008,4,14,"Sevilleta",0,0,0,34.2586573236,-106.883372761,"San Acacia Reach","Spring"
2008,4,15,"Valencia Cleared",0,0,0,34.6486505386211,-106.739180486447,"Isleta Reach","Spring"
2008,4,16,"Valencia Forest",0,0,0,34.6472147233729,-106.738922864063,"Isleta Reach","Spring"
2008,4,17,"Montano",4.5,5,4.75,35.1452628545,-106.680332705,"Angostura Reach","Spring"
2008,4,18,"Reynolds Cleared",2.9,2.9,2.9,34.6567454384498,-106.738602216398,"Isleta Reach","Spring"
2008,4,19,"Reynolds Forest",3.4,2.9,3.15,34.6576114622675,-106.739436295579,"Isleta Reach","Spring"
2008,4,20,"Route 66",1,1.3,1.15,35.1006512603,-106.691932797,"Angostura Reach","Spring"
2008,4,21,"Badger",2.5,0.5,1.5,35.1955715759,-106.641632737,"Angostura Reach","Spring"
2008,4,22,"Bobcat",4.3,4.5,4.4,35.2010747789,-106.641162297,"Angostura Reach","Spring"
2008,4,23,"BioPark",1.6,1.8,1.7,35.0799846256,-106.669723455,"Angostura Reach","Spring"
2008,4,24,"Santo Domingo",1.3,NA,1.3,35.50989,-106.3896,"Cochiti Reach","Spring"
2008,5,1,"Alameda",8.5,14,11.25,35.1880598884,-106.646949118,"Angostura Reach","Spring"
2008,5,2,"Rio Grande Nature Center",10,12,11,35.1267624154,-106.688450012,"Angostura Reach","Spring"
2008,5,3,"Los Lunas",8,11,9.5,34.8123850767529,-106.714471968474,"Isleta Reach","Spring"
2008,5,4,"Belen",20.3,22.9,21.6,34.6481124155284,-106.737727748983,"Isleta Reach","Spring"
2008,5,5,"Santa Ana",NA,NA,NA,35.34284,-106.5458,"Angostura Reach","Spring"
2008,5,6,"Savannah",7.5,15,11.25,35.1428674147,-106.681982289,"Angostura Reach","Spring"
2008,5,7,"Lemitar",7.5,14,10.75,34.1670457032,-106.889953039,"San Acacia Reach","Spring"
2008,5,8,"Hispanic Cultural Center",5.1,8.5,6.8,35.0688083802,-106.65807622,"Angostura Reach","Spring"
2008,5,9,"Ohkay Owingeh",12,14,13,36.0618,-106.0761,"Cochiti Reach","Spring"
2008,5,10,"Diversion",9.5,13,11.25,35.1916189224,-106.643382687,"Angostura Reach","Spring"
2008,5,11,"Calabacillas",15.9,13,14.45,35.1946222612,-106.646350963,"Angostura Reach","Spring"
2008,5,12,"Minnow",7,14,10.5,35.1972256042,-106.644122231,"Angostura Reach","Spring"
2008,5,13,"Harrison",7,9.5,8.25,35.0150622305,-106.673722917,"Angostura Reach","Spring"
2008,5,14,"Sevilleta",16.2,19,17.6,34.2586573236,-106.883372761,"San Acacia Reach","Spring"
2008,5,15,"Valencia Cleared",12.5,22.5,17.5,34.6486505386211,-106.739180486447,"Isleta Reach","Spring"
2008,5,16,"Valencia Forest",16.5,23,19.75,34.6472147233729,-106.738922864063,"Isleta Reach","Spring"
2008,5,17,"Montano",4.7,15,9.85,35.1452628545,-106.680332705,"Angostura Reach","Spring"
2008,5,18,"Reynolds Cleared",15.5,20,17.75,34.6567454384498,-106.738602216398,"Isleta Reach","Spring"
2008,5,19,"Reynolds Forest",22,NA,22,34.6576114622675,-106.739436295579,"Isleta Reach","Spring"
2008,5,20,"Route 66",9,15,12,35.1006512603,-106.691932797,"Angostura Reach","Spring"
2008,5,21,"Badger",7.5,15,11.25,35.1955715759,-106.641632737,"Angostura Reach","Spring"
2008,5,22,"Bobcat",9.5,15,12.25,35.2010747789,-106.641162297,"Angostura Reach","Spring"
2008,5,23,"BioPark",9,13.4,11.2,35.0799846256,-106.669723455,"Angostura Reach","Spring"
2008,5,24,"Santo Domingo",13,NA,13,35.50989,-106.3896,"Cochiti Reach","Spring"
2008,6,1,"Alameda",6,9.5,7.75,35.1880598884,-106.646949118,"Angostura Reach","Spring"
2008,6,2,"Rio Grande Nature Center",3.5,6,4.75,35.1267624154,-106.688450012,"Angostura Reach","Spring"
2008,6,3,"Los Lunas",0,9,4.5,34.8123850767529,-106.714471968474,"Isleta Reach","Spring"
2008,6,4,"Belen",2.5,6,4.25,34.6481124155284,-106.737727748983,"Isleta Reach","Spring"
2008,6,5,"Santa Ana",NA,NA,NA,35.34284,-106.5458,"Angostura Reach","Spring"
2008,6,6,"Savannah",1.5,6,3.75,35.1428674147,-106.681982289,"Angostura Reach","Spring"
2008,6,7,"Lemitar",0,0,0,34.1670457032,-106.889953039,"San Acacia Reach","Spring"
2008,6,8,"Hispanic Cultural Center",3,6.5,4.75,35.0688083802,-106.65807622,"Angostura Reach","Spring"
2008,6,9,"Ohkay Owingeh",6,10,8,36.0618,-106.0761,"Cochiti Reach","Spring"
2008,6,10,"Diversion",8.5,8.5,8.5,35.1916189224,-106.643382687,"Angostura Reach","Spring"
2008,6,11,"Calabacillas",5.5,11.8,8.65,35.1946222612,-106.646350963,"Angostura Reach","Spring"
2008,6,12,"Minnow",4,11,7.5,35.1972256042,-106.644122231,"Angostura Reach","Spring"
2008,6,13,"Harrison",3,7.5,5.25,35.0150622305,-106.673722917,"Angostura Reach","Spring"
2008,6,14,"Sevilleta",1.5,3,2.25,34.2586573236,-106.883372761,"San Acacia Reach","Spring"
2008,6,15,"Valencia Cleared",4.4,6.6,5.5,34.6486505386211,-106.739180486447,"Isleta Reach","Spring"
2008,6,16,"Valencia Forest",4.8,6,5.4,34.6472147233729,-106.738922864063,"Isleta Reach","Spring"
2008,6,17,"Montano",2,5.5,3.75,35.1452628545,-106.680332705,"Angostura Reach","Spring"
2008,6,18,"Reynolds Cleared",5.7,9.5,7.6,34.6567454384498,-106.738602216398,"Isleta Reach","Spring"
2008,6,19,"Reynolds Forest",4,NA,4,34.6576114622675,-106.739436295579,"Isleta Reach","Spring"
2008,6,20,"Route 66",2,6,4,35.1006512603,-106.691932797,"Angostura Reach","Spring"
2008,6,21,"Badger",3.5,10,6.75,35.1955715759,-106.641632737,"Angostura Reach","Spring"
2008,6,22,"Bobcat",3.5,10,6.75,35.2010747789,-106.641162297,"Angostura Reach","Spring"
2008,6,23,"BioPark",4.2,7.5,5.85,35.0799846256,-106.669723455,"Angostura Reach","Spring"
2008,6,24,"Santo Domingo",11.5,NA,11.5,35.50989,-106.3896,"Cochiti Reach","Spring"
2008,7,1,"Alameda",6,12,9,35.1880598884,-106.646949118,"Angostura Reach","Monsoon"
2008,7,2,"Rio Grande Nature Center",13,12.5,12.75,35.1267624154,-106.688450012,"Angostura Reach","Monsoon"
2008,7,3,"Los Lunas",42,48,45,34.8123850767529,-106.714471968474,"Isleta Reach","Monsoon"
2008,7,4,"Belen",45.2,42,43.6,34.6481124155284,-106.737727748983,"Isleta Reach","Monsoon"
2008,7,5,"Santa Ana",10.2,13,11.6,35.34284,-106.5458,"Angostura Reach","Monsoon"
2008,7,6,"Savannah",12,24,18,35.1428674147,-106.681982289,"Angostura Reach","Monsoon"
2008,7,7,"Lemitar",2,12,7,34.1670457032,-106.889953039,"San Acacia Reach","Monsoon"
2008,7,8,"Hispanic Cultural Center",20,28,24,35.0688083802,-106.65807622,"Angostura Reach","Monsoon"
2008,7,9,"Ohkay Owingeh",20,19,19.5,36.0618,-106.0761,"Cochiti Reach","Monsoon"
2008,7,10,"Diversion",12,10,11,35.1916189224,-106.643382687,"Angostura Reach","Monsoon"
2008,7,11,"Calabacillas",7.5,13,10.25,35.1946222612,-106.646350963,"Angostura Reach","Monsoon"
2008,7,12,"Minnow",4,12,8,35.1972256042,-106.644122231,"Angostura Reach","Monsoon"
2008,7,13,"Harrison",19,34,26.5,35.0150622305,-106.673722917,"Angostura Reach","Monsoon"
2008,7,14,"Sevilleta",22.1,25.1,23.6,34.2586573236,-106.883372761,"San Acacia Reach","Monsoon"
2008,7,15,"Valencia Cleared",26,36,31,34.6486505386211,-106.739180486447,"Isleta Reach","Monsoon"
2008,7,16,"Valencia Forest",34,42,38,34.6472147233729,-106.738922864063,"Isleta Reach","Monsoon"
2008,7,17,"Montano",9,27,18,35.1452628545,-106.680332705,"Angostura Reach","Monsoon"
2008,7,18,"Reynolds Cleared",18,30,24,34.6567454384498,-106.738602216398,"Isleta Reach","Monsoon"
2008,7,19,"Reynolds Forest",23.5,NA,23.5,34.6576114622675,-106.739436295579,"Isleta Reach","Monsoon"
2008,7,20,"Route 66",11,20,15.5,35.1006512603,-106.691932797,"Angostura Reach","Monsoon"
2008,7,21,"Badger",4,11,7.5,35.1955715759,-106.641632737,"Angostura Reach","Monsoon"
2008,7,22,"Bobcat",4.5,13,8.75,35.2010747789,-106.641162297,"Angostura Reach","Monsoon"
2008,7,23,"BioPark",9,16.5,12.75,35.0799846256,-106.669723455,"Angostura Reach","Monsoon"
2008,7,24,"Santo Domingo",9,NA,9,35.50989,-106.3896,"Cochiti Reach","Monsoon"
2008,8,1,"Alameda",23,35,29,35.1880598884,-106.646949118,"Angostura Reach","Monsoon"
2008,8,2,"Rio Grande Nature Center",33,40,36.5,35.1267624154,-106.688450012,"Angostura Reach","Monsoon"
2008,8,3,"Los Lunas",35,49,42,34.8123850767529,-106.714471968474,"Isleta Reach","Monsoon"
2008,8,4,"Belen",NA,40,40,34.6481124155284,-106.737727748983,"Isleta Reach","Monsoon"
2008,8,5,"Santa Ana",2.5,6.6,4.55,35.34284,-106.5458,"Angostura Reach","Monsoon"
2008,8,6,"Savannah",22,51,36.5,35.1428674147,-106.681982289,"Angostura Reach","Monsoon"
2008,8,7,"Lemitar",55,87,71,34.1670457032,-106.889953039,"San Acacia Reach","Monsoon"
2008,8,8,"Hispanic Cultural Center",49,51,50,35.0688083802,-106.65807622,"Angostura Reach","Monsoon"
2008,8,9,"Ohkay Owingeh",NA,NA,NA,36.0618,-106.0761,"Cochiti Reach","Monsoon"
2008,8,10,"Diversion",18,35,26.5,35.1916189224,-106.643382687,"Angostura Reach","Monsoon"
2008,8,11,"Calabacillas",21,31,26,35.1946222612,-106.646350963,"Angostura Reach","Monsoon"
2008,8,12,"Minnow",15,33,24,35.1972256042,-106.644122231,"Angostura Reach","Monsoon"
2008,8,13,"Harrison",96,96,96,35.0150622305,-106.673722917,"Angostura Reach","Monsoon"
2008,8,14,"Sevilleta",64.5,88,76.25,34.2586573236,-106.883372761,"San Acacia Reach","Monsoon"
2008,8,15,"Valencia Cleared",32,41.5,36.75,34.6486505386211,-106.739180486447,"Isleta Reach","Monsoon"
2008,8,16,"Valencia Forest",25,36,30.5,34.6472147233729,-106.738922864063,"Isleta Reach","Monsoon"
2008,8,17,"Montano",38,52,45,35.1452628545,-106.680332705,"Angostura Reach","Monsoon"
2008,8,18,"Reynolds Cleared",128,155,141.5,34.6567454384498,-106.738602216398,"Isleta Reach","Monsoon"
2008,8,19,"Reynolds Forest",126,NA,126,34.6576114622675,-106.739436295579,"Isleta Reach","Monsoon"
2008,8,20,"Route 66",32,47,39.5,35.1006512603,-106.691932797,"Angostura Reach","Monsoon"
2008,8,21,"Badger",22,37,29.5,35.1955715759,-106.641632737,"Angostura Reach","Monsoon"
2008,8,22,"Bobcat",15,38,26.5,35.2010747789,-106.641162297,"Angostura Reach","Monsoon"
2008,8,23,"BioPark",45,65,55,35.0799846256,-106.669723455,"Angostura Reach","Monsoon"
2008,8,24,"Santo Domingo",18,NA,18,35.50989,-106.3896,"Cochiti Reach","Monsoon"
2008,9,1,"Alameda",1.7,3.7,2.7,35.1880598884,-106.646949118,"Angostura Reach","Monsoon"
2008,9,2,"Rio Grande Nature Center",1,1.7,1.35,35.1267624154,-106.688450012,"Angostura Reach","Monsoon"
2008,9,3,"Los Lunas",4,9.5,6.75,34.8123850767529,-106.714471968474,"Isleta Reach","Monsoon"
2008,9,4,"Belen",NA,12,12,34.6481124155284,-106.737727748983,"Isleta Reach","Monsoon"
2008,9,5,"Santa Ana",0,0.2,0.1,35.34284,-106.5458,"Angostura Reach","Monsoon"
2008,9,6,"Savannah",0,0.8,0.4,35.1428674147,-106.681982289,"Angostura Reach","Monsoon"
2008,9,7,"Lemitar",22,33,27.5,34.1670457032,-106.889953039,"San Acacia Reach","Monsoon"
2008,9,8,"Hispanic Cultural Center",2.2,3.5,2.85,35.0688083802,-106.65807622,"Angostura Reach","Monsoon"
2008,9,9,"Ohkay Owingeh",17,20,18.5,36.0618,-106.0761,"Cochiti Reach","Monsoon"
2008,9,10,"Diversion",1.9,4.5,3.2,35.1916189224,-106.643382687,"Angostura Reach","Monsoon"
2008,9,11,"Calabacillas",2.5,5,3.75,35.1946222612,-106.646350963,"Angostura Reach","Monsoon"
2008,9,12,"Minnow",0,5.5,2.75,35.1972256042,-106.644122231,"Angostura Reach","Monsoon"
2008,9,13,"Harrison",0,4,2,35.0150622305,-106.673722917,"Angostura Reach","Monsoon"
2008,9,14,"Sevilleta",6.5,12,9.25,34.2586573236,-106.883372761,"San Acacia Reach","Monsoon"
2008,9,15,"Valencia Cleared",7,10.1,8.55,34.6486505386211,-106.739180486447,"Isleta Reach","Monsoon"
2008,9,16,"Valencia Forest",9,11,10,34.6472147233729,-106.738922864063,"Isleta Reach","Monsoon"
2008,9,17,"Montano",0,2,1,35.1452628545,-106.680332705,"Angostura Reach","Monsoon"
2008,9,18,"Reynolds Cleared",10,6.3,8.15,34.6567454384498,-106.738602216398,"Isleta Reach","Monsoon"
2008,9,19,"Reynolds Forest",6,NA,6,34.6576114622675,-106.739436295579,"Isleta Reach","Monsoon"
2008,9,20,"Route 66",0,2.5,1.25,35.1006512603,-106.691932797,"Angostura Reach","Monsoon"
2008,9,21,"Badger",1,3,2,35.1955715759,-106.641632737,"Angostura Reach","Monsoon"
2008,9,22,"Bobcat",3.5,5.5,4.5,35.2010747789,-106.641162297,"Angostura Reach","Monsoon"
2008,9,23,"BioPark",0.7,1.5,1.1,35.0799846256,-106.669723455,"Angostura Reach","Monsoon"
2008,9,24,"Santo Domingo",17,27,22,35.50989,-106.3896,"Cochiti Reach","Monsoon"
2008,10,1,"Alameda",68,51,59.5,35.1880598884,-106.646949118,"Angostura Reach","Monsoon"
2008,10,2,"Rio Grande Nature Center",55,64,59.5,35.1267624154,-106.688450012,"Angostura Reach","Monsoon"
2008,10,3,"Los Lunas",20,25,22.5,34.8123850767529,-106.714471968474,"Isleta Reach","Monsoon"
2008,10,4,"Belen",35.5,50.8,43.15,34.6481124155284,-106.737727748983,"Isleta Reach","Monsoon"
2008,10,5,"Santa Ana",43,70,56.5,35.34284,-106.5458,"Angostura Reach","Monsoon"
2008,10,6,"Savannah",34,54,44,35.1428674147,-106.681982289,"Angostura Reach","Monsoon"
2008,10,7,"Lemitar",22,31,26.5,34.1670457032,-106.889953039,"San Acacia Reach","Monsoon"
2008,10,8,"Hispanic Cultural Center",24,37,30.5,35.0688083802,-106.65807622,"Angostura Reach","Monsoon"
2008,10,9,"Ohkay Owingeh",28,34,31,36.0618,-106.0761,"Cochiti Reach","Monsoon"
2008,10,10,"Diversion",50,51,50.5,35.1916189224,-106.643382687,"Angostura Reach","Monsoon"
2008,10,11,"Calabacillas",40,50,45,35.1946222612,-106.646350963,"Angostura Reach","Monsoon"
2008,10,12,"Minnow",36,50,43,35.1972256042,-106.644122231,"Angostura Reach","Monsoon"
2008,10,13,"Harrison",23,32,27.5,35.0150622305,-106.673722917,"Angostura Reach","Monsoon"
2008,10,14,"Sevilleta",23,35,29,34.2586573236,-106.883372761,"San Acacia Reach","Monsoon"
2008,10,15,"Valencia Cleared",31,51,41,34.6486505386211,-106.739180486447,"Isleta Reach","Monsoon"
2008,10,16,"Valencia Forest",42.5,50,46.25,34.6472147233729,-106.738922864063,"Isleta Reach","Monsoon"
2008,10,17,"Montano",46.5,53,49.75,35.1452628545,-106.680332705,"Angostura Reach","Monsoon"
2008,10,18,"Reynolds Cleared",24,46,35,34.6567454384498,-106.738602216398,"Isleta Reach","Monsoon"
2008,10,19,"Reynolds Forest",24,NA,24,34.6576114622675,-106.739436295579,"Isleta Reach","Monsoon"
2008,10,20,"Route 66",27,50,38.5,35.1006512603,-106.691932797,"Angostura Reach","Monsoon"
2008,10,21,"Badger",36,46.5,41.25,35.1955715759,-106.641632737,"Angostura Reach","Monsoon"
2008,10,22,"Bobcat",32,47,39.5,35.2010747789,-106.641162297,"Angostura Reach","Monsoon"
2008,10,23,"BioPark",29,36,32.5,35.0799846256,-106.669723455,"Angostura Reach","Monsoon"
2008,10,24,"Santo Domingo",57,74,65.5,35.50989,-106.3896,"Cochiti Reach","Monsoon"
2008,10,25,"Crawford",NA,NA,NA,34.637561057629,-106.74347269011,"Isleta Reach","Monsoon"
2008,11,1,"Alameda",0,0,0,35.1880598884,-106.646949118,"Angostura Reach","Winter"
2008,11,2,"Rio Grande Nature Center",0,0,0,35.1267624154,-106.688450012,"Angostura Reach","Winter"
2008,11,3,"Los Lunas",1,1.5,1.25,34.8123850767529,-106.714471968474,"Isleta Reach","Winter"
2008,11,4,"Belen",2.5,2.5,2.5,34.6481124155284,-106.737727748983,"Isleta Reach","Winter"
2008,11,5,"Santa Ana",NA,NA,NA,35.34284,-106.5458,"Angostura Reach","Winter"
2008,11,6,"Savannah",0,0,0,35.1428674147,-106.681982289,"Angostura Reach","Winter"
2008,11,7,"Lemitar",0,0,0,34.1670457032,-106.889953039,"San Acacia Reach","Winter"
2008,11,8,"Hispanic Cultural Center",0,0,0,35.0688083802,-106.65807622,"Angostura Reach","Winter"
2008,11,9,"Ohkay Owingeh",1.3,1.3,1.3,36.0618,-106.0761,"Cochiti Reach","Winter"
2008,11,10,"Diversion",1,0,0.5,35.1916189224,-106.643382687,"Angostura Reach","Winter"
2008,11,11,"Calabacillas",0,0,0,35.1946222612,-106.646350963,"Angostura Reach","Winter"
2008,11,12,"Minnow",0,0.5,0.25,35.1972256042,-106.644122231,"Angostura Reach","Winter"
2008,11,13,"Harrison",0,0,0,35.0150622305,-106.673722917,"Angostura Reach","Winter"
2008,11,14,"Sevilleta",0,0,0,34.2586573236,-106.883372761,"San Acacia Reach","Winter"
2008,11,15,"Valencia Cleared",4,2,3,34.6486505386211,-106.739180486447,"Isleta Reach","Winter"
2008,11,16,"Valencia Forest",0.8,0.8,0.8,34.6472147233729,-106.738922864063,"Isleta Reach","Winter"
2008,11,17,"Montano",0,0,0,35.1452628545,-106.680332705,"Angostura Reach","Winter"
2008,11,18,"Reynolds Cleared",0,0.8,0.4,34.6567454384498,-106.738602216398,"Isleta Reach","Winter"
2008,11,19,"Reynolds Forest",0,0,0,34.6576114622675,-106.739436295579,"Isleta Reach","Winter"
2008,11,20,"Route 66",0,0,0,35.1006512603,-106.691932797,"Angostura Reach","Winter"
2008,11,21,"Badger",0,0,0,35.1955715759,-106.641632737,"Angostura Reach","Winter"
2008,11,22,"Bobcat",3.5,3.5,3.5,35.2010747789,-106.641162297,"Angostura Reach","Winter"
2008,11,23,"BioPark",0,0,0,35.0799846256,-106.669723455,"Angostura Reach","Winter"
2008,11,24,"Santo Domingo",1,0.8,0.9,35.50989,-106.3896,"Cochiti Reach","Winter"
