site,ppt_canopy,ppt_open,year,month,day,site_name,site_lat,site_long
7,0,0,2011,3,16,Lemitar,34.16703188,-106.8899486
7,1.5,4.3,2017,5,15,Lemitar,34.16703188,-106.8899486
7,2.3,3,2001,9,18,Lemitar,34.16703188,-106.8899486
7,0,0,2008,6,17,Lemitar,34.16703188,-106.8899486
7,0,0,2004,6,16,Lemitar,34.16703188,-106.8899486
7,1.8,5.6,2000,9,20,Lemitar,34.16703188,-106.8899486
7,17,26,2015,6,17,Lemitar,34.16703188,-106.8899486
7,61,NA,2013,9,17,Lemitar,34.16703188,-106.8899486
7,2,3,2005,7,19,Lemitar,34.16703188,-106.8899486
7,23,27.5,2007,7,17,Lemitar,34.16703188,-106.8899486
7,34,58,2014,8,18,Lemitar,34.16703188,-106.8899486
7,3,5.5,2010,1,20,Lemitar,34.16703188,-106.8899486
7,0,0,2013,6,20,Lemitar,34.16703188,-106.8899486
7,14,16,2009,8,18,Lemitar,34.16703188,-106.8899486
7,0,NA,2017,12,20,Lemitar,34.16703188,-106.8899486
7,0.3,2,2009,11,18,Lemitar,34.16703188,-106.8899486
7,0,0,2002,4,16,Lemitar,34.16703188,-106.8899486
7,17.5,34.5,2017,8,14,Lemitar,34.16703188,-106.8899486
7,3.5,5.5,2012,2,24,Lemitar,34.16703188,-106.8899486
7,13,16,2016,1,20,Lemitar,34.16703188,-106.8899486
7,35,23,2005,3,21,Lemitar,34.16703188,-106.8899486
7,0,3,2002,3,20,Lemitar,34.16703188,-106.8899486
7,3.4,5,2001,12,18,Lemitar,34.16703188,-106.8899486
7,0,0.8,2010,6,14,Lemitar,34.16703188,-106.8899486
7,37,42,2016,7,20,Lemitar,34.16703188,-106.8899486
7,NA,9.5,2011,11,18,Lemitar,34.16703188,-106.8899486
7,1,7,2003,8,19,Lemitar,34.16703188,-106.8899486
7,0,0,2015,4,21,Lemitar,34.16703188,-106.8899486
7,0.6,3,2001,6,19,Lemitar,34.16703188,-106.8899486
7,1.5,5,2003,7,16,Lemitar,34.16703188,-106.8899486
7,35,54,2003,10,21,Lemitar,34.16703188,-106.8899486
7,0.5,2,2009,3,17,Lemitar,34.16703188,-106.8899486
7,2.8,3.2,2011,2,16,Lemitar,34.16703188,-106.8899486
7,9,14.5,2002,10,16,Lemitar,34.16703188,-106.8899486
7,8,9,2006,6,21,Lemitar,34.16703188,-106.8899486
7,2.2,2.2,2003,4,16,Lemitar,34.16703188,-106.8899486
7,10.5,14.5,2002,5,21,Lemitar,34.16703188,-106.8899486
7,0,5,2005,9,20,Lemitar,34.16703188,-106.8899486
7,16,20,2016,4,18,Lemitar,34.16703188,-106.8899486
7,0,0,2006,2,21,Lemitar,34.16703188,-106.8899486
7,40,47,2011,12,21,Lemitar,34.16703188,-106.8899486
7,0,0,2006,1,17,Lemitar,34.16703188,-106.8899486
7,4,7,2005,6,21,Lemitar,34.16703188,-106.8899486
7,5,10,2012,12,18,Lemitar,34.16703188,-106.8899486
7,51,NA,2013,8,21,Lemitar,34.16703188,-106.8899486
7,7.3,7.5,2006,5,16,Lemitar,34.16703188,-106.8899486
7,16,29,2007,4,17,Lemitar,34.16703188,-106.8899486
7,NA,NA,2010,3,18,Lemitar,34.16703188,-106.8899486
7,1.5,4,2014,5,20,Lemitar,34.16703188,-106.8899486
7,26,34,2016,9,19,Lemitar,34.16703188,-106.8899486
7,24,34,2001,3,20,Lemitar,34.16703188,-106.8899486
7,0,0.3,2014,3,21,Lemitar,34.16703188,-106.8899486
7,12,17,2011,10,21,Lemitar,34.16703188,-106.8899486
7,0.8,0.7,2014,2,18,Lemitar,34.16703188,-106.8899486
7,0,0,2005,12,21,Lemitar,34.16703188,-106.8899486
7,9,9,2015,1,20,Lemitar,34.16703188,-106.8899486
7,1,1.8,2012,5,14,Lemitar,34.16703188,-106.8899486
7,21,30,2007,12,17,Lemitar,34.16703188,-106.8899486
7,NA,NA,2001,10,NA,Lemitar,34.16703188,-106.8899486
7,7.5,16,2015,9,14,Lemitar,34.16703188,-106.8899486
7,22,31,2008,10,21,Lemitar,34.16703188,-106.8899486
7,19,30,2016,8,17,Lemitar,34.16703188,-106.8899486
7,55,87,2008,8,19,Lemitar,34.16703188,-106.8899486
7,9,NA,2012,4,20,Lemitar,34.16703188,-106.8899486
7,2,5,2013,4,16,Lemitar,34.16703188,-106.8899486
7,2,2,2013,3,18,Lemitar,34.16703188,-106.8899486
7,10,12.4,2012,1,20,Lemitar,34.16703188,-106.8899486
7,0,0,2009,5,19,Lemitar,34.16703188,-106.8899486
7,0,0,2017,11,19,Lemitar,34.16703188,-106.8899486
7,131.6,149.5,2006,8,15,Lemitar,34.16703188,-106.8899486
7,15,27,2015,10,19,Lemitar,34.16703188,-106.8899486
7,1.5,2,2014,12,16,Lemitar,34.16703188,-106.8899486
7,48,80,2002,9,17,Lemitar,34.16703188,-106.8899486
7,9,10.5,2015,12,14,Lemitar,34.16703188,-106.8899486
7,15,30,2007,8,23,Lemitar,34.16703188,-106.8899486
7,NA,NA,2004,5,NA,Lemitar,34.16703188,-106.8899486
7,19,16,2007,10,16,Lemitar,34.16703188,-106.8899486
7,23,14,2009,12,16,Lemitar,34.16703188,-106.8899486
7,31.5,29.5,2007,5,15,Lemitar,34.16703188,-106.8899486
7,18,27,2017,10,19,Lemitar,34.16703188,-106.8899486
7,5.5,6,2016,12,21,Lemitar,34.16703188,-106.8899486
7,6.8,5,2002,6,18,Lemitar,34.16703188,-106.8899486
7,1.2,NA,2011,7,20,Lemitar,34.16703188,-106.8899486
7,6,19,2003,9,16,Lemitar,34.16703188,-106.8899486
7,25,34,2004,11,16,Lemitar,34.16703188,-106.8899486
7,4.3,4.3,2002,2,19,Lemitar,34.16703188,-106.8899486
7,3.1,5,2003,2,18,Lemitar,34.16703188,-106.8899486
7,7,9,2013,12,17,Lemitar,34.16703188,-106.8899486
7,0,0,2012,11,20,Lemitar,34.16703188,-106.8899486
7,9,12,2017,2,21,Lemitar,34.16703188,-106.8899486
7,0,0.8,2011,5,18,Lemitar,34.16703188,-106.8899486
7,25,30,2002,8,20,Lemitar,34.16703188,-106.8899486
7,16.5,34,2000,11,22,Lemitar,34.16703188,-106.8899486
7,4,3,2009,1,20,Lemitar,34.16703188,-106.8899486
7,0.5,2,2001,5,15,Lemitar,34.16703188,-106.8899486
7,4.6,15.5,2000,10,18,Lemitar,34.16703188,-106.8899486
7,40,67,2015,7,22,Lemitar,34.16703188,-106.8899486
7,0,5,2012,10,16,Lemitar,34.16703188,-106.8899486
7,13,20,2015,5,19,Lemitar,34.16703188,-106.8899486
7,7,21.5,2009,9,16,Lemitar,34.16703188,-106.8899486
7,6,17.5,2002,7,17,Lemitar,34.16703188,-106.8899486
7,3.3,3.7,2008,12,16,Lemitar,34.16703188,-106.8899486
7,0,NA,2011,6,22,Lemitar,34.16703188,-106.8899486
7,NA,NA,2003,1,21,Lemitar,34.16703188,-106.8899486
7,6.5,14,2015,8,17,Lemitar,34.16703188,-106.8899486
7,8.5,15,2002,12,18,Lemitar,34.16703188,-106.8899486
7,5,12,2012,7,17,Lemitar,34.16703188,-106.8899486
7,22,33,2008,9,16,Lemitar,34.16703188,-106.8899486
7,30.2,28.5,2001,8,22,Lemitar,34.16703188,-106.8899486
7,2,4,2014,6,19,Lemitar,34.16703188,-106.8899486
7,34,40,2015,11,16,Lemitar,34.16703188,-106.8899486
7,0,0,2012,6,19,Lemitar,34.16703188,-106.8899486
7,2.2,3.4,2006,11,21,Lemitar,34.16703188,-106.8899486
7,NA,NA,2003,3,NA,Lemitar,34.16703188,-106.8899486
7,0,0,2008,11,18,Lemitar,34.16703188,-106.8899486
7,57,45,2010,7,19,Lemitar,34.16703188,-106.8899486
7,5,6,2013,5,21,Lemitar,34.16703188,-106.8899486
7,0,0.5,2013,2,19,Lemitar,34.16703188,-106.8899486
7,8.5,16,2010,10,20,Lemitar,34.16703188,-106.8899486
7,10,31,2009,6,18,Lemitar,34.16703188,-106.8899486
7,0,0,2016,3,14,Lemitar,34.16703188,-106.8899486
7,1,2,2004,2,18,Lemitar,34.16703188,-106.8899486
7,14.2,24.5,2007,6,19,Lemitar,34.16703188,-106.8899486
7,5.5,9.5,2015,3,20,Lemitar,34.16703188,-106.8899486
7,8,13.5,2002,11,20,Lemitar,34.16703188,-106.8899486
7,5,12,2014,7,16,Lemitar,34.16703188,-106.8899486
7,53,84,2004,3,16,Lemitar,34.16703188,-106.8899486
7,10,18.7,2004,10,19,Lemitar,34.16703188,-106.8899486
7,2.5,4.5,2013,11,19,Lemitar,34.16703188,-106.8899486
7,32,45,2005,1,18,Lemitar,34.16703188,-106.8899486
7,2,12,2008,7,15,Lemitar,34.16703188,-106.8899486
7,22.5,34,2005,2,15,Lemitar,34.16703188,-106.8899486
7,18,23.5,2016,10,18,Lemitar,34.16703188,-106.8899486
7,31,35,2012,9,18,Lemitar,34.16703188,-106.8899486
7,0.2,0.5,2001,4,18,Lemitar,34.16703188,-106.8899486
7,0,0,2008,4,15,Lemitar,34.16703188,-106.8899486
7,0,0,2017,3,20,Lemitar,34.16703188,-106.8899486
7,3.5,2.5,2009,2,17,Lemitar,34.16703188,-106.8899486
7,27,44,2005,10,18,Lemitar,34.16703188,-106.8899486
7,2.5,3,2007,11,20,Lemitar,34.16703188,-106.8899486
7,0.5,0.5,2006,12,18,Lemitar,34.16703188,-106.8899486
7,43,NA,2011,8,16,Lemitar,34.16703188,-106.8899486
7,18,34,2012,8,20,Lemitar,34.16703188,-106.8899486
7,NA,NA,2004,1,NA,Lemitar,34.16703188,-106.8899486
7,4.3,6.5,2007,2,20,Lemitar,34.16703188,-106.8899486
7,0,0,2011,4,20,Lemitar,34.16703188,-106.8899486
7,10,13,2016,6,22,Lemitar,34.16703188,-106.8899486
7,1.3,2,2006,3,21,Lemitar,34.16703188,-106.8899486
7,2.8,4,2008,3,18,Lemitar,34.16703188,-106.8899486
7,0,0,2003,5,21,Lemitar,34.16703188,-106.8899486
7,4.2,8.3,2005,4,19,Lemitar,34.16703188,-106.8899486
7,20,30,2007,1,16,Lemitar,34.16703188,-106.8899486
7,41,38,2004,8,17,Lemitar,34.16703188,-106.8899486
7,2.5,5.2,2010,11,17,Lemitar,34.16703188,-106.8899486
7,49,68,2014,10,21,Lemitar,34.16703188,-106.8899486
7,3,2.6,2014,11,18,Lemitar,34.16703188,-106.8899486
7,16.5,11.2,2001,2,21,Lemitar,34.16703188,-106.8899486
8,33,40,2006,7,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,6,11,2009,4,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,3,8.5,2016,11,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,5,11.5,2002,12,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,27.7,NA,2004,12,22,Hispanic Cultural Center,35.06881267,-106.6580575
8,2.2,3.4,2003,12,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,8.5,7.5,2017,7,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,6.3,12.6,2005,7,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,27,45,2009,10,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,7.5,6.9,2010,5,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,6,15,2007,9,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,6,6,2011,1,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,45.5,49,2006,9,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,3.5,6.5,2003,6,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,1.1,4.5,2011,11,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,6,15.5,2003,11,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,17.5,22.5,2005,5,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,14.5,25.5,2004,9,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,30,44,2003,4,15,Hispanic Cultural Center,35.06881267,-106.6580575
8,0.5,1,2014,1,23,Hispanic Cultural Center,35.06881267,-106.6580575
8,13,26,2013,7,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,2.5,4.3,2017,6,23,Hispanic Cultural Center,35.06881267,-106.6580575
8,14.5,17.5,2007,10,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,11,19,2010,4,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,3.5,5,2008,1,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,3,6.5,2008,6,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0.3,2014,4,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,59,78,2014,8,22,Hispanic Cultural Center,35.06881267,-106.6580575
8,14,20.2,2002,11,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2004,5,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,7.3,10,2015,2,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,12.5,16,2003,2,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,2.4,1,2005,6,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,3.5,6.5,2012,5,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,23,NA,2002,8,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,32,41,2004,7,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,24,37,2008,10,22,Hispanic Cultural Center,35.06881267,-106.6580575
8,27,48,2007,8,23,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0.8,2014,5,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,35,2003,10,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,12,16,2014,9,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,4,2002,4,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,NA,NA,2006,10,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,17,23,2015,6,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,2.5,NA,2011,2,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,22,24,2012,4,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2010,6,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,15.5,20.5,2005,8,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,13,9,2013,10,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,NA,2.2,2008,2,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,12.5,26,2009,8,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,12,23,2013,12,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0.5,2002,2,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,22,12.9,2017,9,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,4,4.3,2012,3,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2004,6,15,Hispanic Cultural Center,35.06881267,-106.6580575
8,7.5,10,2015,9,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,1,2006,6,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,56,70,2004,4,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,55,69,2011,9,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,7,12,2010,1,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,3.3,10.4,2003,9,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,14,16,2010,2,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,4,2016,5,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,NA,11,2015,1,22,Hispanic Cultural Center,35.06881267,-106.6580575
8,NA,NA,2015,12,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,5.1,8.5,2008,5,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,40,NA,2016,9,22,Hispanic Cultural Center,35.06881267,-106.6580575
8,NA,NA,2017,8,NA,Hispanic Cultural Center,35.06881267,-106.6580575
8,2.6,7.7,2007,7,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,7,NA,2017,4,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,2,0.5,2005,11,15,Hispanic Cultural Center,35.06881267,-106.6580575
8,30,40,2009,11,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2013,4,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,31,NA,2017,1,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,10,17,2011,8,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,3.3,0,2002,5,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,17,31,2002,9,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,3.4,3.8,2006,5,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,70,85,2010,8,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2006,4,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,9,10,2009,12,15,Hispanic Cultural Center,35.06881267,-106.6580575
8,1,6,2003,8,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2015,4,23,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,10.5,2009,5,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,7,NA,2005,9,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0.8,2013,6,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,1.3,2011,7,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,8,NA,2016,12,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,0.8,1.5,2012,12,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,35,40,2007,4,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,13,13,2012,2,22,Hispanic Cultural Center,35.06881267,-106.6580575
8,40.5,41,2015,5,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,NA,NA,2016,1,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,20,18,2017,2,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0.5,2012,1,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,22,32,2011,10,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,6,NA,2016,7,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,13.5,22.5,2005,4,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,3,NA,2005,12,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,4.5,5,2014,2,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,4.4,4,2011,3,14,Hispanic Cultural Center,35.06881267,-106.6580575
8,3.1,6.5,2010,7,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,0.8,1.3,2012,11,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,33,NA,2015,8,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,5.8,5,2004,11,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,44,NA,2016,8,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,NA,NA,2005,3,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,5.6,10.2,2010,9,22,Hispanic Cultural Center,35.06881267,-106.6580575
8,7.5,7.5,2014,3,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,34,46,2004,3,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,11,22,2009,6,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2003,1,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,0.3,1,2013,1,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,8,14,2012,7,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,6,10,2009,3,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,1,2.5,2012,10,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,24,NA,2015,10,22,Hispanic Cultural Center,35.06881267,-106.6580575
8,10,NA,2015,11,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,76,87,2013,9,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,3.5,5.8,2010,3,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2007,3,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,17.6,22,2007,5,15,Hispanic Cultural Center,35.06881267,-106.6580575
8,5.5,6.5,2013,3,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2008,11,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,NA,24,2011,12,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,9,19,2009,7,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,56,62.7,2017,10,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,1.2,0,2008,4,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,NA,NA,2016,2,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,NA,83,2013,8,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,5,6,2008,3,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2011,6,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,1,2011,5,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,NA,NA,2002,1,25,Hispanic Cultural Center,35.06881267,-106.6580575
8,25,34,2010,12,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,20,28,2008,7,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,NA,2017,12,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,3,4,2013,5,23,Hispanic Cultural Center,35.06881267,-106.6580575
8,29,38,2010,10,22,Hispanic Cultural Center,35.06881267,-106.6580575
8,1.4,0,2006,2,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,NA,2016,6,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,103.5,110,2006,8,15,Hispanic Cultural Center,35.06881267,-106.6580575
8,36,NA,2015,7,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2006,1,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,6,8,2016,4,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,1.3,2002,7,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,33,36,2005,2,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,2.4,7,2002,10,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,16,31,2009,9,15,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2003,7,15,Hispanic Cultural Center,35.06881267,-106.6580575
8,2.2,3.5,2008,9,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2017,11,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,1.5,2012,6,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,18,24.5,2007,2,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,39,NA,2005,10,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2016,3,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2006,11,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,29,32,2014,7,15,Hispanic Cultural Center,35.06881267,-106.6580575
8,4.5,2.5,2009,2,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,10,12,2016,10,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,NA,43,2004,8,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,NA,2017,3,23,Hispanic Cultural Center,35.06881267,-106.6580575
8,6,7,2009,1,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,29,NA,2007,12,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,2,1.2,2002,6,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,8.8,16.1,2015,3,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0.3,2011,4,22,Hispanic Cultural Center,35.06881267,-106.6580575
8,11.5,16,2007,6,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,13,16,2008,12,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2002,3,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,13,16,2013,11,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,9,12.7,2003,3,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,17,43,2012,8,22,Hispanic Cultural Center,35.06881267,-106.6580575
8,0.3,0.3,2004,2,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2010,11,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,2.5,2,2006,3,21,Hispanic Cultural Center,35.06881267,-106.6580575
8,3.5,10,2012,9,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,33,46,2004,10,19,Hispanic Cultural Center,35.06881267,-106.6580575
8,19,24,2014,12,15,Hispanic Cultural Center,35.06881267,-106.6580575
8,49,51,2008,8,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,NA,22,2005,1,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2007,11,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,2,3.5,2013,2,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,8,11.5,2014,6,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,1.2,20.5,2007,1,16,Hispanic Cultural Center,35.06881267,-106.6580575
8,0.6,0,2004,1,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,0.5,1,2006,12,18,Hispanic Cultural Center,35.06881267,-106.6580575
8,5,NA,2017,5,17,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,0,2003,5,20,Hispanic Cultural Center,35.06881267,-106.6580575
8,11.5,14,2014,10,23,Hispanic Cultural Center,35.06881267,-106.6580575
8,0,1.5,2014,11,20,Hispanic Cultural Center,35.06881267,-106.6580575
9,NA,NA,2016,11,NA,Ohkay Owingeh,36.0618,-106.0761
9,32,48,2002,11,21,Ohkay Owingeh,36.0618,-106.0761
9,12.5,17.5,2003,11,20,Ohkay Owingeh,36.0618,-106.0761
9,NA,22,2010,5,18,Ohkay Owingeh,36.0618,-106.0761
9,2.6,6,2006,6,20,Ohkay Owingeh,36.0618,-106.0761
9,3,8,2005,7,21,Ohkay Owingeh,36.0618,-106.0761
9,10,19.5,2004,7,21,Ohkay Owingeh,36.0618,-106.0761
9,NA,NA,2016,5,NA,Ohkay Owingeh,36.0618,-106.0761
9,15,22,2013,7,22,Ohkay Owingeh,36.0618,-106.0761
9,NA,NA,2017,4,NA,Ohkay Owingeh,36.0618,-106.0761
9,32,44,2006,7,18,Ohkay Owingeh,36.0618,-106.0761
9,1,NA,2011,2,17,Ohkay Owingeh,36.0618,-106.0761
9,NA,NA,2017,9,NA,Ohkay Owingeh,36.0618,-106.0761
9,14,18,2005,5,19,Ohkay Owingeh,36.0618,-106.0761
9,65,79,2005,8,19,Ohkay Owingeh,36.0618,-106.0761
9,NA,NA,2017,2,NA,Ohkay Owingeh,36.0618,-106.0761
9,32,45,2006,9,21,Ohkay Owingeh,36.0618,-106.0761
9,20,28.5,2007,5,17,Ohkay Owingeh,36.0618,-106.0761
9,NA,NA,2016,1,NA,Ohkay Owingeh,36.0618,-106.0761
9,0,0,2014,1,22,Ohkay Owingeh,36.0618,-106.0761
9,6,10,2008,6,19,Ohkay Owingeh,36.0618,-106.0761
9,30,32,2014,9,17,Ohkay Owingeh,36.0618,-106.0761
9,6,5.5,2013,1,25,Ohkay Owingeh,36.0618,-106.0761
9,40,60,2011,9,22,Ohkay Owingeh,36.0618,-106.0761
9,6.5,13,2004,9,23,Ohkay Owingeh,36.0618,-106.0761
9,9.3,14,2003,4,16,Ohkay Owingeh,36.0618,-106.0761
9,4.4,6.5,2004,5,20,Ohkay Owingeh,36.0618,-106.0761
9,NA,NA,2002,5,NA,Ohkay Owingeh,36.0618,-106.0761
9,22,32,2007,6,21,Ohkay Owingeh,36.0618,-106.0761
9,0,0,2005,11,17,Ohkay Owingeh,36.0618,-106.0761
9,39,35.5,2014,8,21,Ohkay Owingeh,36.0618,-106.0761
9,NA,NA,2016,2,NA,Ohkay Owingeh,36.0618,-106.0761
